room_id,room_name,sender_id,chat,time
-1001352046408,Forum Diskusi Matematika,812566400,Permisi mau tanya. UTBK nanti apakah hanya soal TPS saja?,2020-04-06 12:58:35+00:00
-1001352046408,Forum Diskusi Matematika,551185060,Iya pake aturan cosinus,2020-04-06 12:56:07+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Ya,2020-04-06 12:54:56+00:00
-1001352046408,Forum Diskusi Matematika,1296555496,Gpp kak makasih sudah menjawab,2020-04-06 12:53:48+00:00
-1001352046408,Forum Diskusi Matematika,1296555496,Oh iyaiya ka,2020-04-06 12:53:37+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Maaf kalau slah,2020-04-06 12:51:50+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Tp GK tau juga si,2020-04-06 12:51:47+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Tinggal di tambahin,2020-04-06 12:50:58+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Sementara yg Eo Ag dikalikan 2,2020-04-06 12:50:48+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Jadi yg Eo nya Mg itu jadi positif,2020-04-06 12:50:13+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Dan Ag nya reduksi,2020-04-06 12:49:43+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Sementara di keterangan soal itu Mg nya reduksi,2020-04-06 12:49:31+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Yg ada di reaksi itu kan mg nya terjadi oksidasi dan ag nya terjadi reduksi,2020-04-06 12:49:04+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Menurutku E,2020-04-06 12:48:09+00:00
-1001352046408,Forum Diskusi Matematika,1296555496,Oalah maaf ya kirain bisa kimia jg😁,2020-04-06 12:47:09+00:00
-1001352046408,Forum Diskusi Matematika,282252607,Dsini forum diskusi mtk mbak. Tapi smoga aja ada yg bisa bantu jawab 😅🙏,2020-04-06 12:46:44+00:00
-1001352046408,Forum Diskusi Matematika,1296555496,,2020-04-06 12:46:32+00:00
-1001352046408,Forum Diskusi Matematika,1296555496,Ini apa ya,2020-04-06 12:45:49+00:00
-1001352046408,Forum Diskusi Matematika,532889379,,2020-04-06 12:17:01+00:00
-1001352046408,Forum Diskusi Matematika,681451591,Share dong kak,2020-04-06 12:12:57+00:00
-1001352046408,Forum Diskusi Matematika,1018289117,,2020-04-06 12:02:40+00:00
-1001352046408,Forum Diskusi Matematika,532889379,Saya belum bisa jawab nya,2020-04-06 12:02:33+00:00
-1001352046408,Forum Diskusi Matematika,104398338,Coretannya donk,2020-04-06 12:02:03+00:00
-1001352046408,Forum Diskusi Matematika,532889379,1)  ?,2020-04-06 12:01:25+00:00
-1001352046408,Forum Diskusi Matematika,104398338,Yg mn nih?,2020-04-06 12:01:11+00:00
-1001352046408,Forum Diskusi Matematika,532889379,14-6 ya mas?,2020-04-06 12:00:33+00:00
-1001352046408,Forum Diskusi Matematika,104398338,No. 1,2020-04-06 12:00:06+00:00
-1001352046408,Forum Diskusi Matematika,104398338,Pakai selisih dari 6 semua bilangannya,2020-04-06 11:59:56+00:00
-1001352046408,Forum Diskusi Matematika,739357426,"Assalamualaikum  mas mbak, mau tanya 

Ada referensi  step by step multinomial regresi logistik tidak?",2020-04-06 11:59:36+00:00
-1001352046408,Forum Diskusi Matematika,532889379,👆🏽,2020-04-06 11:52:48+00:00
-1001352046408,Forum Diskusi Matematika,681451591,"Ada soal2 tps kah?
Buat persiapan utbk😓",2020-04-06 11:51:31+00:00
-1001352046408,Forum Diskusi Matematika,967390899,Sdh dcoba gk dapat,2020-04-06 11:51:12+00:00
-1001352046408,Forum Diskusi Matematika,532889379,,2020-04-06 11:50:46+00:00
-1001352046408,Forum Diskusi Matematika,532889379,Apa ini,2020-04-06 11:39:04+00:00
-1001352046408,Forum Diskusi Matematika,450681209,"Boleh, pake segitiga sama sisi juga okeh",2020-04-06 11:26:57+00:00
-1001352046408,Forum Diskusi Matematika,532889379,Mungkin bisa di coba dulu,2020-04-06 11:24:50+00:00
-1001352046408,Forum Diskusi Matematika,967390899,Ad yg bs bantu,2020-04-06 11:22:24+00:00
-1001352046408,Forum Diskusi Matematika,1028329997,,2020-04-06 11:07:36+00:00
-1001352046408,Forum Diskusi Matematika,836268908,,2020-04-06 11:02:20+00:00
-1001352046408,Forum Diskusi Matematika,963665080,Pakai aturan cosinus kan ya?,2020-04-06 10:48:18+00:00
-1001352046408,Forum Diskusi Matematika,963665080,Sudah kak,2020-04-06 10:48:10+00:00
-1001352046408,Forum Diskusi Matematika,450681209,Sudah coba digambar kak?,2020-04-06 10:48:00+00:00
-1001352046408,Forum Diskusi Matematika,963665080,"No 34.
Sisi diagonalnya 150 juga bukan ya?",2020-04-06 10:45:13+00:00
-1001352046408,Forum Diskusi Matematika,963665080,"Maaf kak,
Tanya lagi",2020-04-06 10:45:11+00:00
-1001352046408,Forum Diskusi Matematika,963665080,,2020-04-06 10:45:05+00:00
-1001352046408,Forum Diskusi Matematika,532889379,,2020-04-06 10:44:37+00:00
-1001352046408,Forum Diskusi Matematika,832085442,"Maaf sebelumnya pak
Saya benar2 gk paham ttg soal ini🙏",2020-04-06 10:36:51+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"knp ya tiap kita jawab di grup, pasti ada yg japri.

knp ga tanya di group aja?

kan pasti lebih berguna daripada japri japrian..

yg japri akan kublock da  kureport 😡😡😡",2020-04-06 10:35:33+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"ini ok....

kalo alfa adalah sudut A 😅",2020-04-06 10:31:27+00:00
-1001352046408,Forum Diskusi Matematika,982038430,,2020-04-06 10:30:57+00:00
-1001352046408,Forum Diskusi Matematika,832085442,Enggak paham pak😔belom pernah dijelaskan,2020-04-06 10:30:20+00:00
-1001352046408,Forum Diskusi Matematika,832085442,Itu yg diketahui sudut a pak,2020-04-06 10:29:59+00:00
-1001352046408,Forum Diskusi Matematika,293088193,ga jelas alfa itu sudut yg mana,2020-04-06 10:29:15+00:00
-1001352046408,Forum Diskusi Matematika,560690550,"Pake aturan cosinus,

C=12-a
B=a+1",2020-04-06 10:26:07+00:00
-1001352046408,Forum Diskusi Matematika,963665080,Tetima kasih mas,2020-04-06 10:25:06+00:00
-1001352046408,Forum Diskusi Matematika,832085442,Kalo yg no 3 b caranya bagaimana pak,2020-04-06 10:24:20+00:00
-1001352046408,Forum Diskusi Matematika,293088193,samakan penyebut,2020-04-06 10:23:31+00:00
-1001352046408,Forum Diskusi Matematika,293088193,ya,2020-04-06 10:23:11+00:00
-1001352046408,Forum Diskusi Matematika,832085442,Hasilnya gini bukan pak,2020-04-06 10:19:10+00:00
-1001352046408,Forum Diskusi Matematika,963665080,"Kak, mohon bantuannya, no 29 ini",2020-04-06 10:17:08+00:00
-1001352046408,Forum Diskusi Matematika,963665080,,2020-04-06 10:16:58+00:00
-1001352046408,Forum Diskusi Matematika,293088193,ya,2020-04-06 10:15:23+00:00
-1001352046408,Forum Diskusi Matematika,832085442,Pake rumus yg ini kan pak,2020-04-06 10:14:00+00:00
-1001352046408,Forum Diskusi Matematika,293088193,👍👍👍👍,2020-04-06 10:13:36+00:00
-1001352046408,Forum Diskusi Matematika,853901391,oohh spt ituu terimaksih ilmu baru nya pak,2020-04-06 10:13:23+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"ga donk..

kalo 37% berarti cari persentil ke-37",2020-04-06 10:12:57+00:00
-1001352046408,Forum Diskusi Matematika,832085442,"Okeh pak terimakasih 
saya kerjakan terlebih dahulu",2020-04-06 10:12:56+00:00
-1001352046408,Forum Diskusi Matematika,853901391,"3,7/10 maksud saya",2020-04-06 10:12:03+00:00
-1001352046408,Forum Diskusi Matematika,853901391,3.7/100 pak?,2020-04-06 10:11:52+00:00
-1001352046408,Forum Diskusi Matematika,293088193,aturan cosinus,2020-04-06 10:11:51+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"kalo 37%, gmn caranya?",2020-04-06 10:11:08+00:00
-1001352046408,Forum Diskusi Matematika,832085442,"Assalamualaikum 🙏
Saya mohon bantuannya pak🙏
Cara menentukan besar sudut yg nomer 2a gmna caranya ya🙏",2020-04-06 10:10:55+00:00
-1001352046408,Forum Diskusi Matematika,293088193,👍👍👍,2020-04-06 10:10:42+00:00
-1001352046408,Forum Diskusi Matematika,853901391,baik terimakasih😁,2020-04-06 10:10:16+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"40% itu 4/10

berarti D4",2020-04-06 10:09:52+00:00
-1001352046408,Forum Diskusi Matematika,853901391,terimakasih😊,2020-04-06 10:09:41+00:00
-1001352046408,Forum Diskusi Matematika,293088193,yaa,2020-04-06 10:09:30+00:00
-1001352046408,Forum Diskusi Matematika,853901391,hasil dari d4 itu lgsg jadi jawabannya?,2020-04-06 10:09:07+00:00
-1001352046408,Forum Diskusi Matematika,293088193,cari D₄,2020-04-06 10:08:20+00:00
-1001352046408,Forum Diskusi Matematika,293088193,,2020-04-06 10:07:49+00:00
-1001352046408,Forum Diskusi Matematika,853901391,assalamualaikum ada yg bisa bantuu😊,2020-04-06 10:05:55+00:00
-1001352046408,Forum Diskusi Matematika,853901391,,2020-04-06 10:05:43+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"wah.. ini keliru jwbnyaa


hrsnya 

awal = 2
pantulan ke-1: 2*(3/4)
pantulan ke-2: 2*(3/4)^2
pantulan ke-3: 2*(3/4)^3

Jadi jawabannya = 2* a/(1 - r)
= 2* 2*(3/4)^3 /(1 - 3/4) = 6,75",2020-04-06 10:03:48+00:00
-1001352046408,Forum Diskusi Matematika,293088193,kan yg sebelumnya dikali 3/4 gituu,2020-04-06 10:01:40+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"kan z = y^(-3)

itu di awal kan memang y^(-3)",2020-04-06 10:01:04+00:00
-1001352046408,Forum Diskusi Matematika,1086960360,,2020-04-06 09:54:12+00:00
-1001352046408,Forum Diskusi Matematika,1120652363,Terimakasih bapak/ ibu.jazakumullahu khoiran kasira,2020-04-06 09:53:37+00:00
-1001352046408,Forum Diskusi Matematika,115227529,"Simpelnya begini


Sin 60 = 1/2 . Akar 3
Sin 30 = 1/2

Apakah 
sin (60 - 30) = Sin 60 - Sin 30??
Sin 30 = Sin 60 - Sin 30??
1/2 = 1/2 akar 3 - 1/2??",2020-04-06 09:46:32+00:00
-1001352046408,Forum Diskusi Matematika,1120652363,Mohon dijelaskan pak.kenapa bisa??,2020-04-06 09:39:46+00:00
-1001352046408,Forum Diskusi Matematika,115227529,tidak,2020-04-06 09:36:45+00:00
-1001352046408,Forum Diskusi Matematika,104398338,No,2020-04-06 09:36:43+00:00
-1001352046408,Forum Diskusi Matematika,1120652363,"Apakah sin ( a - b) sama dengan sin a - sin b???

Mohon jawabannya👍",2020-04-06 09:36:20+00:00
-1001352046408,Forum Diskusi Matematika,1236979784,,2020-04-06 09:32:50+00:00
-1001352046408,Forum Diskusi Matematika,1228851703,,2020-04-06 09:05:02+00:00
-1001352046408,Forum Diskusi Matematika,1070437456,yg ini bang,2020-04-06 08:44:23+00:00
-1001352046408,Forum Diskusi Matematika,1070437456,,2020-04-06 08:44:11+00:00
-1001352046408,Forum Diskusi Matematika,898489938,Kenapa jadi ada pangkatnya kk?,2020-04-06 08:41:48+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"z kan y^(-3), tinggal substitusi aja kan",2020-04-06 08:40:58+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"awal = 2
pantulan ke-1: 2*(3/4)
pantulan ke-2: 2*(3/4)^2
pantulan ke-3: 2*(3/4)^3

Jadi jawabannya = 2*(3/4)^3 * (7/1) = 5,9 m",2020-04-06 08:39:16+00:00
-1001352046408,Forum Diskusi Matematika,1070437456,Mohon bantuanx dari mana didapatkan z/x?🙏,2020-04-06 08:38:04+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"jika dijatuhkan dari ketinggian a, dan memantul p/q dari ketinggian sebelumnya maka jarak awal sampai berhenti adalah a*(q+p)/(q-p)",2020-04-06 08:37:30+00:00
-1001352046408,Forum Diskusi Matematika,973521725,mau tanya ada yang tau tentang ruang vektor selain R2 R3 dan Rn?,2020-04-06 08:28:04+00:00
-1001352046408,Forum Diskusi Matematika,973521725,assalamualaikum,2020-04-06 08:27:32+00:00
-1001352046408,Forum Diskusi Matematika,973521725,,2020-04-06 08:27:21+00:00
-1001352046408,Forum Diskusi Matematika,986284771,,2020-04-06 08:23:58+00:00
-1001352046408,Forum Diskusi Matematika,315458228,,2020-04-06 08:23:42+00:00
-1001352046408,Forum Diskusi Matematika,898489938,Cara cepatnya ini gimana yaa??,2020-04-06 08:12:04+00:00
-1001352046408,Forum Diskusi Matematika,791258542,,2020-04-06 07:53:07+00:00
-1001352046408,Forum Diskusi Matematika,282252607,Diperiksa lagi aja. Takut ada salaj,2020-04-06 07:40:41+00:00
-1001352046408,Forum Diskusi Matematika,858363824,Makasih kak,2020-04-06 07:40:25+00:00
-1001352046408,Forum Diskusi Matematika,282252607,,2020-04-06 07:39:51+00:00
-1001352046408,Forum Diskusi Matematika,282252607,Pake integral substitusi,2020-04-06 07:31:24+00:00
-1001352046408,Forum Diskusi Matematika,282252607,Misal sin nya dlu,2020-04-06 07:31:17+00:00
-1001352046408,Forum Diskusi Matematika,858363824,Mohon bantuanya,2020-04-06 07:22:14+00:00
-1001352046408,Forum Diskusi Matematika,1025561113,"Tolong dibantu kaka, nomor 1 dan 2🙏🙏",2020-04-06 07:09:17+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"sepertinya wolframalpha lebih bisa dipercaya.


jadi kamu benar.

x = 0 itu kalo m = a/0

kalo 0/0  berarti garisnya tak ada


👍👍👍",2020-04-06 07:07:46+00:00
-1001352046408,Forum Diskusi Matematika,293088193,,2020-04-06 07:05:25+00:00
-1001352046408,Forum Diskusi Matematika,708926027,,2020-04-06 06:56:56+00:00
-1001352046408,Forum Diskusi Matematika,560690550,"0/0 =?
Klo garis vertical m a/0 bukan pak?

Kurang paham konsep ny pak,
Mohon pencerahan pak 🙏",2020-04-06 06:54:52+00:00
-1001352046408,Forum Diskusi Matematika,293088193,👍,2020-04-06 06:52:39+00:00
-1001352046408,Forum Diskusi Matematika,1082538951,Maksih pak,2020-04-06 06:52:07+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"kalo m = 0/0
maka garisnya itu vertikal
jadi x = 0",2020-04-06 06:51:57+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"batas integral perlu penyesuaian thd u krn itu masih batas x = ...



rumus
                      aᵘ
∫ aᵘ du = —————
                     ln a",2020-04-06 06:51:08+00:00
-1001352046408,Forum Diskusi Matematika,560690550,"M=0/0

E jwb ny pak?",2020-04-06 06:49:16+00:00
-1001352046408,Forum Diskusi Matematika,293088193,"cari m = f'(0)

lalu rumus y - 0 = m(x - 0)",2020-04-06 06:46:37+00:00
-1001352046408,Forum Diskusi Matematika,1025561113,,2020-04-06 06:46:29+00:00
-1001352046408,Forum Diskusi Matematika,560690550,Mohon bantuan langkah2 pengerjaan ny bapak/ibu 🙏,2020-04-06 06:43:48+00:00
-1001352046408,Forum Diskusi Matematika,532889379,,2020-04-06 06:42:15+00:00
-1001352046408,Forum Diskusi Matematika,682285020,Ada yg tau caranya gmn?,2020-04-06 06:40:49+00:00
-1001352046408,Forum Diskusi Matematika,753197822,Ini aja.. mdah2an bener.. silakan dikoreksi kl ada yg salah yaa...,2020-04-06 06:30:58+00:00
-1001352046408,Forum Diskusi Matematika,753197822,Kutil.. sebentar,2020-04-06 06:28:10+00:00
-1001352046408,Forum Diskusi Matematika,1082538951,"Oo jadi 2x subtitusi ya pak. 
Makasih infonya y pak",2020-04-06 06:19:14+00:00
-1001352046408,Forum Diskusi Matematika,1082538951,Jadi 2 masih ada y pak?,2020-04-06 06:15:16+00:00
-1001352046408,Forum Diskusi Matematika,753197822,"U = sin x

Untuk x = 0, u = 0
Untuk x = pi/6, u = 1/2

Masukin, terus integralin deh",2020-04-06 06:13:34+00:00
-1001352046408,Forum Diskusi Matematika,1082538951,"Di ganti gimana pak? 
Saya bingung",2020-04-06 06:10:48+00:00
-1001352046408,Forum Diskusi Matematika,753197822,Batasnya kok ga diganti?,2020-04-06 06:09:26+00:00
-1001352046408,Forum Diskusi Matematika,1082538951,"Selamat siang, saya mau tanya yg di misalkan sebagai u sudah tepat tidak, dan kalok sudah kelanjutannya gimana? 
Saya bingung. 
Stuck sampek disitu. Mohon bantuannya pak dan ibu",2020-04-06 06:06:59+00:00
-1001352046408,Forum Diskusi Matematika,890783290,,2020-04-06 06:04:56+00:00
-1001352046408,Forum Diskusi Matematika,1117665863,https://youtu.be/EhZljZ0sXRg,2020-04-06 05:59:41+00:00
-1001352046408,Forum Diskusi Matematika,1117665863,"Assalamu'alaikum...
🙏 izin share
Berbagi Tutorial Supaya UJIAN ONLINE JUJUR, SISWA TDK BISA BUKA APLIKASI LAIN, NO GOOGLING.",2020-04-06 05:58:57+00:00
-1001352046408,Forum Diskusi Matematika,560690550,ok,2020-04-06 05:56:58+00:00
-1001352046408,Forum Diskusi Matematika,772270487,Makasih kak 🙏🏻☺,2020-04-06 05:54:17+00:00
-1001352046408,Forum Diskusi Matematika,560690550,,2020-04-06 05:41:49+00:00
-1001352046408,Forum Diskusi Matematika,560690550,"1. f'(x)=6.(3x^2+4x^3)^5 (6x+12x^2)
f'(x)=36(x+2x^2) (3x^2+4x^3)^5",2020-04-06 05:37:40+00:00
-1001352046408,Forum Diskusi Matematika,772270487,"Permisi mau tanya, ini caranya gimana ya ? :)",2020-04-06 05:27:32+00:00
-1001352046408,Forum Diskusi Matematika,719996742,"sin² x = 1 - cos² x

2sin² ½x - 1 = -cos x

Soal mjd:
2(1 - cos² x) + (-cos x) -1 = 0

Lnjut..",2020-04-06 05:15:57+00:00
-1001352046408,Forum Diskusi Matematika,864353080,"Permisi, soal ini penyelesaiannya bagaimana ya?",2020-04-06 04:59:40+00:00
-1001352046408,Forum Diskusi Matematika,1101105809,,2020-04-06 04:55:32+00:00
-1001352046408,Forum Diskusi Matematika,1242101934,"Permisi, ini caranya gimana ya?",2020-04-06 04:42:51+00:00
-1001352046408,Forum Diskusi Matematika,1113347819,"Untuk kelas XI yang belajar Irisan Lingkaran Atau Polinomial, di video ini ada beberapa pembahasan soal sy ambil dri buku Nanang Priatna yang bisa membantu sedikit 😃


https://m.youtube.com/watch?v=LmY17358CAk&t=90s",2020-04-06 03:53:25+00:00
-1001352046408,Forum Diskusi Matematika,773268982,Tolong dong,2020-04-06 03:49:56+00:00
-1001352046408,Forum Diskusi Matematika,858363824,,2020-04-06 03:48:40+00:00
-1001352046408,Forum Diskusi Matematika,1053601157,yg bisa bantu lagi totlong dong.. kayanya ini yg limit gt,2020-04-06 03:39:06+00:00
-1001352046408,Forum Diskusi Matematika,1053601157,terima kasih,2020-04-06 03:38:31+00:00
-1001352046408,Forum Diskusi Matematika,323996402,"Siap UTBK 2020

Pembahasan soal UTBK 2019 Matrmatika IPA - Bangun Ruang

https://youtu.be/b_pbUSpB1uE",2020-04-06 03:35:28+00:00
-1001352046408,Forum Diskusi Matematika,1134106648,,2020-04-06 03:34:21+00:00
-1001352046408,Forum Diskusi Matematika,1119970002,Ada yg bisa bantu gak?,2020-04-06 03:16:39+00:00
-1001352046408,Forum Diskusi Matematika,1024143237,,2020-04-06 02:59:19+00:00
-1001352046408,Forum Diskusi Matematika,1123652584,,2020-04-06 02:54:20+00:00
-1001352046408,Forum Diskusi Matematika,741123651,Begini bukan ?,2020-04-06 02:48:04+00:00
-1001352046408,Forum Diskusi Matematika,1053601157,ada yg bisa bantu kah dgn caranya juga,2020-04-06 02:37:43+00:00
-1001352046408,Forum Diskusi Matematika,1168783464,,2020-04-06 01:52:16+00:00
-1001352046408,Forum Diskusi Matematika,1070437456,Untuk Nomor 2 kita mulai dari mana mengerjakannya?? 🙏,2020-04-06 01:17:05+00:00
-1001352046408,Forum Diskusi Matematika,1070437456,apakah begini carax,2020-04-06 00:46:39+00:00
-1001352046408,Forum Diskusi Matematika,911616970,"Ya masukin nilai x = 0 dan y = 0, kan dpt nilai z nya dst... Sama kayak mencari titik potong dgn sumbu koordinat",2020-04-06 00:35:01+00:00
-1001352046408,Forum Diskusi Matematika,1070437456,mohon bantuannya,2020-04-06 00:25:41+00:00
-1001352046408,Forum Diskusi Matematika,1070437456,"ada yg bisa bantu dapat dari mana itu titik 2, 4, 4",2020-04-06 00:25:41+00:00
-1001352046408,Forum Diskusi Matematika,1085627588,,2020-04-06 00:19:34+00:00
-1001352046408,Forum Diskusi Matematika,433496805,,2020-04-06 00:11:07+00:00
-1001352046408,Forum Diskusi Matematika,1070437456,Ada yg bisa bantu🙏,2020-04-06 00:07:51+00:00
-1001352046408,Forum Diskusi Matematika,816544032,,2020-04-05 23:26:43+00:00
-1001352046408,Forum Diskusi Matematika,694967249,"Assalamualaikum..bapak/ibu/kaka...adakah yang punya soal UTN Thn 2016 tdk?
Klo ada boleh bagi",2020-04-05 23:23:31+00:00
-1001352046408,Forum Diskusi Matematika,270911776,Zonk,2020-04-05 23:20:12+00:00
-1001352046408,Forum Diskusi Matematika,660355349,,2020-04-05 23:09:54+00:00
-1001352046408,Forum Diskusi Matematika,1208250505,,2020-04-05 23:07:52+00:00
-1001352046408,Forum Diskusi Matematika,854422141,Terimakasih byk pak🙏🏻,2020-04-05 22:46:00+00:00
-1001352046408,Forum Diskusi Matematika,719996742,,2020-04-05 22:37:03+00:00
-1001352046408,Forum Diskusi Matematika,104398338,"f(x) = x-5
g(x) = x^2+x+13
g(0) = 13",2020-04-05 22:19:56+00:00
-1001352046408,Forum Diskusi Matematika,854422141,Ini bgmn ya kak?,2020-04-05 22:13:21+00:00
-1001352046408,Forum Diskusi Matematika,1136811911,,2020-04-05 20:07:09+00:00
-1001352046408,Forum Diskusi Matematika,1071497255,,2020-04-05 18:43:19+00:00
-1001352046408,Forum Diskusi Matematika,1296555496,,2020-04-05 17:39:49+00:00
-1001352046408,Forum Diskusi Matematika,830566615,,2020-04-05 16:22:05+00:00
-1001352046408,Forum Diskusi Matematika,384150951,Halo,2020-04-05 16:17:59+00:00
-1001352046408,Forum Diskusi Matematika,1112534681,😄😄😄,2020-04-05 16:07:08+00:00
-1001352046408,Forum Diskusi Matematika,783276359,💪💪💪,2020-04-05 16:05:14+00:00
-1001352046408,Forum Diskusi Matematika,1119970002,,2020-04-05 16:01:24+00:00
-1001352046408,Forum Diskusi Matematika,1112534681,Siap pa saya akan mengingatnya😁,2020-04-05 15:31:17+00:00
-1001352046408,Forum Diskusi Matematika,783276359,Diingat2 aj lg,2020-04-05 15:28:07+00:00
-1001352046408,Forum Diskusi Matematika,1112534681,Lupa caranya,2020-04-05 15:27:34+00:00
-1001352046408,Forum Diskusi Matematika,783276359,Sdh nyoba dek?,2020-04-05 15:26:28+00:00
-1001352046408,Forum Diskusi Matematika,1112534681,Masih ada ni pa saya kurang paham😢,2020-04-05 15:25:34+00:00
-1001352046408,Forum Diskusi Matematika,783276359,😂😂😂,2020-04-05 15:23:08+00:00
-1001352046408,Forum Diskusi Matematika,532889379,Saya liat F,2020-04-05 15:21:43+00:00
-1001352046408,Forum Diskusi Matematika,213674814,"6(3x²+5x)^5(6x+5)
= (36x+30)(3x²+5x)^5",2020-04-05 15:21:41+00:00
-1001352046408,Forum Diskusi Matematika,783276359,27 sepenglihatan saya sih zonk.,2020-04-05 15:18:48+00:00
-1001352046408,Forum Diskusi Matematika,1112534681,Pa pengen jawaban selanjutnya hehen🙃,2020-04-05 15:16:53+00:00
-1001352046408,Forum Diskusi Matematika,783276359,☺️,2020-04-05 15:15:26+00:00
-1001352046408,Forum Diskusi Matematika,532889379,,2020-04-05 15:14:33+00:00
-1001352046408,Forum Diskusi Matematika,384150951,Dimaafkan,2020-04-05 15:14:25+00:00
-1001352046408,Forum Diskusi Matematika,213674814,"Eh maaf, A optionnya",2020-04-05 15:13:53+00:00
-1001352046408,Forum Diskusi Matematika,213674814,Maaf kalau salah,2020-04-05 15:13:27+00:00
-1001352046408,Forum Diskusi Matematika,328444923,🙏🙏 mohon bantuannya,2020-04-05 15:12:10+00:00
-1001352046408,Forum Diskusi Matematika,532889379,Alhamdulillah.. sehat,2020-04-05 15:10:36+00:00
-1001352046408,Forum Diskusi Matematika,1112534681,Terimakasih banyak y pa,2020-04-05 15:10:21+00:00
-1001352046408,Forum Diskusi Matematika,783276359,"x² - 6x + 8 > 0
(x - 2)(x- 4) > 0

Interval x < 2 atau x > 4",2020-04-05 15:09:32+00:00
-1001352046408,Forum Diskusi Matematika,783276359,"Alhamdulillah sehat.
Mas syah apa kbar?",2020-04-05 15:08:04+00:00
-1001352046408,Forum Diskusi Matematika,783276359,2A,2020-04-05 15:07:42+00:00
-1001352046408,Forum Diskusi Matematika,1112534681,Semua juga bolleh pa😄,2020-04-05 15:07:28+00:00
-1001352046408,Forum Diskusi Matematika,532889379,Apa kbr mas,2020-04-05 15:06:50+00:00
-1001352046408,Forum Diskusi Matematika,783276359,Nomor?,2020-04-05 15:06:24+00:00
-1001352046408,Forum Diskusi Matematika,1112534681,Minta bantuan nya kaka🙏🙏,2020-04-05 15:04:38+00:00
-1001352046408,Forum Diskusi Matematika,739357426,"Assalamualaikum, mas/mbak selamat malam

Maaf saya mau tanya 

Ada yg punya referensi step by step perhitungan manual multinomial regresi logistik tidak?

Saya sudah coba cari di google, memang banyak, tapi tidak ada yg step by step, jadi saya  bingung

Mohon bantuannya",2020-04-05 15:02:30+00:00
-1001352046408,Forum Diskusi Matematika,532889379,,2020-04-05 15:01:13+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Makanya itu dr td saya gk dpt jawabannya,2020-04-05 14:58:01+00:00
-1001352046408,Forum Diskusi Matematika,532889379,Soal ngawur,2020-04-05 14:57:34+00:00
-1001352046408,Forum Diskusi Matematika,738153212,Klo gini gmn ya kak?,2020-04-05 14:55:57+00:00
-1001352046408,Forum Diskusi Matematika,738153212,,2020-04-05 14:55:51+00:00
-1001352046408,Forum Diskusi Matematika,879204968,Atau bisa juga luas persegi dikurang luas segitiga yg dipojok persegi,2020-04-05 14:51:47+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Tinggal ngehitung aja ni,2020-04-05 14:44:59+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Diagonal 2nya udh ketemu,2020-04-05 14:44:44+00:00
-1001352046408,Forum Diskusi Matematika,879204968,Belum bisa itu. Ada caranya tapi belum dipelajari kalo SD. Kayaknya segitiga yg diluar tdk usah dihitung. Cuman arsiran yg di dalam persegi yg dihitung,2020-04-05 14:31:45+00:00
-1001352046408,Forum Diskusi Matematika,763868152,Ini materi SD kak.,2020-04-05 14:30:24+00:00
-1001352046408,Forum Diskusi Matematika,763868152,Cara nyri ny yg segitiga luar gmn kak.,2020-04-05 14:29:51+00:00
-1001352046408,Forum Diskusi Matematika,879204968,Nah itu dia. Kalo gabungan seharusnya cuman yg di dalam persegi. Tapi soalnya yg diluar persegi juga diarsir. Segitiga arsiran yg diluar persegi juga bisa dicari tapi susah. Kalo materi SD atau SMP seharusnya tidak sampai disitu. Berarti segitiga diluar persegi tidak dihitung,2020-04-05 14:29:49+00:00
-1001352046408,Forum Diskusi Matematika,763868152,Iy mgkn aku juga bingung,2020-04-05 14:25:37+00:00
-1001352046408,Forum Diskusi Matematika,932266779,Kalau luas yg diarsir berarti luas layang2 kurang luas segitiga yg pojok ya,2020-04-05 14:25:04+00:00
-1001352046408,Forum Diskusi Matematika,763868152,Brrt itu luas yg diarsir y kak bkn luas gabungan?,2020-04-05 14:24:06+00:00
